Symbol,EntryDate,ExitDate,EntryPrice,ExitPrice
HINDPETRO,2015-05-28,2015-06-05,59.17316818237305,63.556373596191406
MARICO,2015-05-28,2015-06-05,176.92462158203125,189.5528717041016
SRF,2015-05-28,2015-06-05,192.06065368652344,205.63262939453125
UPL,2015-05-28,2015-06-05,312.6187744140625,331.44586181640625
COALINDIA,2015-05-28,2015-06-05,173.79432678222656,183.7682037353516
IDEA,2015-05-28,2015-06-05,100.8817901611328,106.60557556152344
HFCL,2015-06-05,2015-06-15,9.813108444213867,11.824796676635742
BAJAJ-AUTO,2015-06-05,2015-06-15,1696.4066162109375,1799.6881103515625
BAJFINANCE,2015-06-05,2015-06-15,431.9590148925781,457.6447448730469
ICICIBANK,2015-06-05,2015-06-15,239.1079864501953,251.8166656494141
GLENMARK,2015-06-05,2015-06-15,814.7708740234375,857.4303588867188
NBCC,2015-06-05,2015-06-15,28.35026741027832,29.75874137878418
M&MFIN,2015-06-15,2015-06-23,127.64055633544922,149.00856018066406
UNIONBANK,2015-06-15,2015-06-23,121.30193328857422,139.91493225097656
LICHSGFIN,2015-06-15,2015-06-23,325.3882141113281,372.9607849121094
BAJFINANCE,2015-06-15,2015-06-23,457.6447448730469,516.2467041015625
CYIENT,2015-06-15,2015-06-23,423.5140380859375,477.1583251953125
IOC,2015-06-15,2015-06-23,31.88937187194824,35.92406463623047
NBCC,2015-06-23,2015-07-01,31.43078994750977,38.88621520996094
IGL,2015-06-23,2015-07-01,32.242313385009766,37.17848587036133
SRF,2015-06-23,2015-07-01,213.2169647216797,235.086166381836
KEI,2015-06-23,2015-07-01,64.36219787597656,70.80810546875
LUPIN,2015-06-23,2015-07-01,1677.2542724609375,1775.1195068359375
BHEL,2015-06-23,2015-07-01,145.6740264892578,153.9794921875
HFCL,2015-07-01,2015-07-09,11.481338500976562,12.806107521057127
CGPOWER,2015-07-01,2015-07-09,55.83962631225586,62.06499099731445
BAJAJFINSV,2015-07-01,2015-07-09,154.9197998046875,170.12249755859375
HINDPETRO,2015-07-01,2015-07-09,68.73058319091797,74.91918182373047
CHOLAFIN,2015-07-01,2015-07-09,123.54193878173828,133.4326171875
IOC,2015-07-01,2015-07-09,35.35091018676758,37.76539993286133
COFORGE,2015-07-09,2015-07-17,329.31005859375,407.3890686035156
GRANULES,2015-07-09,2015-07-17,76.48680114746094,92.018798828125
APLAPOLLO,2015-07-09,2015-07-17,35.93761444091797,43.11008834838867
BSOFT,2015-07-09,2015-07-17,48.30742263793945,57.62126922607422
TATAELXSI,2015-07-09,2015-07-17,531.5111083984375,599.6321411132812
AARTIIND,2015-07-09,2015-07-17,77.98480987548828,87.16563415527344
TATAELXSI,2015-07-17,2015-07-27,599.6321411132812,753.9635620117188
KEI,2015-07-17,2015-07-27,81.56744384765625,96.30096435546876
GRANULES,2015-07-17,2015-07-27,92.018798828125,107.73847198486328
ABFRL,2015-07-17,2015-07-27,192.21290588378903,213.2577667236328
ASHOKLEY,2015-07-17,2015-07-27,59.4975471496582,64.0499496459961
INFY,2015-07-17,2015-07-27,394.7000427246094,419.6974792480469
UNIONBANK,2015-07-27,2015-08-04,135.4752960205078,178.37725830078125
BANKBARODA,2015-07-27,2015-08-04,138.66578674316406,173.94679260253906
HFCL,2015-07-27,2015-08-04,12.707977294921877,15.70097541809082
ADANIENT,2015-07-27,2015-08-04,41.531986236572266,49.8430290222168
BAJAJFINSV,2015-07-27,2015-08-04,170.8990936279297,201.7725372314453
PNB,2015-07-27,2015-08-04,129.03298950195312,151.9467315673828
COFORGE,2015-08-04,2015-08-12,406.6521911621094,463.9474487304688
GODREJPROP,2015-08-04,2015-08-12,261.25,295.1000061035156
DIVISLAB,2015-08-04,2015-08-12,894.4112548828125,1004.59765625
CUMMINSIND,2015-08-04,2015-08-12,859.2669067382812,950.8646850585938
CHAMBLFERT,2015-08-04,2015-08-12,48.59431457519531,53.13031005859375
AARTIIND,2015-08-04,2015-08-12,90.1294174194336,97.88622283935548
TATAELXSI,2015-08-12,2015-08-20,768.09619140625,946.342529296875
GRANULES,2015-08-12,2015-08-20,98.24415588378906,118.20441436767578
GLENMARK,2015-08-12,2015-08-20,997.1218872070312,1177.4482421875
BANKBARODA,2015-08-12,2015-08-20,160.28964233398438,183.0971069335937
KEI,2015-08-12,2015-08-20,99.64508819580078,111.03447723388672
CANBK,2015-08-12,2015-08-20,51.463809967041016,57.33133316040039
NMDC,2015-08-20,2015-08-28,4.406247615814209,4.692488670349121
PRESTIGE,2015-08-20,2015-08-28,192.8672332763672,201.3480529785156
PEL,2015-08-20,2015-08-28,411.6707458496094,425.5947570800781
MPHASIS,2015-08-20,2015-08-28,323.6000061035156,333.6200256347656
COALINDIA,2015-08-20,2015-08-28,158.60690307617188,162.0977325439453
M&MFIN,2015-08-20,2015-08-28,144.8134307861328,147.58197021484375
APLAPOLLO,2015-08-28,2015-09-07,40.8734016418457,45.71793746948242
NATIONALUM,2015-08-28,2015-09-07,17.26256561279297,18.803869247436523
CYIENT,2015-08-28,2015-09-07,440.3493347167969,472.9517211914063
TECHM,2015-08-28,2015-09-07,406.8234252929688,423.922119140625
BALKRISIND,2015-08-28,2015-09-07,288.6978454589844,300.1962585449219
INDUSTOWER,2015-08-28,2015-09-07,275.5016174316406,285.58648681640625
ABFRL,2015-09-07,2015-09-15,177.67373657226562,231.54263305664065
JSWENERGY,2015-09-07,2015-09-15,60.60502243041992,73.5854263305664
HFCL,2015-09-07,2015-09-15,12.070124626159668,14.37620449066162
NCC,2015-09-07,2015-09-15,48.1328239440918,54.76581573486328
NTPC,2015-09-07,2015-09-15,62.38912963867188,70.28474426269531
CONCOR,2015-09-07,2015-09-15,362.6909484863281,408.46527099609375
GRANULES,2015-09-15,2015-09-24,108.53099060058594,133.49313354492188
AARTIIND,2015-09-15,2015-09-24,96.54354095458984,114.49649810791016
TORNTPOWER,2015-09-15,2015-09-24,128.27264404296875,148.75038146972656
ZYDUSLIFE,2015-09-15,2015-09-24,322.3258361816406,367.74365234375
NCC,2015-09-15,2015-09-24,54.76581573486328,62.31520462036133
TRENT,2015-09-15,2015-09-24,116.55081939697266,128.74752807617188
JINDALSTEL,2015-09-24,2015-10-06,59.13302230834961,73.01471710205078
AARTIIND,2015-09-24,2015-10-06,114.49649810791016,132.007568359375
IRB,2015-09-24,2015-10-06,19.39130210876465,22.13589096069336
IDEA,2015-09-24,2015-10-06,83.36688995361328,94.98137664794922
VOLTAS,2015-09-24,2015-10-06,233.8862152099609,263.56011962890625
SHREECEM,2015-09-24,2015-10-06,10733.3876953125,12093.2705078125
VEDL,2015-10-06,2015-10-14,28.348182678222656,35.69157791137695
HINDALCO,2015-10-06,2015-10-14,70.89326477050781,83.74858093261719
NATIONALUM,2015-10-06,2015-10-14,20.288345336914062,22.98776626586914
HFCL,2015-10-06,2015-10-14,15.70097541809082,17.663597106933594
MUTHOOTFIN,2015-10-06,2015-10-14,135.9970245361328,150.15301513671875
TATASTEEL,2015-10-06,2015-10-14,8.0219087600708,8.757102966308594
COFORGE,2015-10-14,2015-10-23,389.1102294921875,458.972900390625
BSOFT,2015-10-14,2015-10-23,61.50031661987305,71.04890441894531
ABB,2015-10-14,2015-10-23,955.5387573242188,1087.0048828125
MPHASIS,2015-10-14,2015-10-23,316.5671081542969,356.3309020996094
JSL,2015-10-14,2015-10-23,41.3036994934082,46.319149017333984
ADANIENT,2015-10-14,2015-10-23,44.75053787231445,49.63193893432617
COFORGE,2015-10-23,2015-11-02,458.972900390625,515.2208251953125
OBEROIRLTY,2015-10-23,2015-11-02,260.82421875,291.9939880371094
MPHASIS,2015-10-23,2015-11-02,356.3309020996094,395.1846618652344
TVSMOTOR,2015-10-23,2015-11-02,235.8488006591797,257.9449462890625
BAJAJFINSV,2015-10-23,2015-11-02,182.12939453125,196.67007446289065
DIVISLAB,2015-10-23,2015-11-02,1004.6900024414062,1065.47802734375
TVSMOTOR,2015-11-02,2015-11-10,257.9449462890625,279.4756774902344
MOTHERSON,2015-11-02,2015-11-10,38.06480407714844,41.21809387207031
BSOFT,2015-11-02,2015-11-10,73.653076171875,78.80879974365234
BANKBARODA,2015-11-02,2015-11-10,147.36085510253906,157.46713256835938
PETRONET,2015-11-02,2015-11-10,69.39807891845703,73.6115951538086
JSL,2015-11-02,2015-11-10,48.53184509277344,51.3345947265625
GAIL,2015-11-10,2015-11-20,37.01634216308594,46.03010559082031
JINDALSTEL,2015-11-10,2015-11-20,70.69286346435547,86.74819946289062
GMRAIRPORT,2015-11-10,2015-11-20,10.495816230773926,12.70309066772461
HAVELLS,2015-11-10,2015-11-20,239.4644012451172,271.4452209472656
NAUKRI,2015-11-10,2015-11-20,708.0236206054688,789.0995483398438
BSOFT,2015-11-10,2015-11-20,78.80879974365234,87.75238037109375
HFCL,2015-11-20,2015-12-01,15.65190887451172,19.086498260498047
MANAPPURAM,2015-11-20,2015-12-01,17.926179885864258,21.743268966674805
GMRAIRPORT,2015-11-20,2015-12-01,12.70309066772461,14.820273399353027
DLF,2015-11-20,2015-12-01,93.73279571533205,108.07918548583984
TATAELXSI,2015-11-20,2015-12-01,794.332763671875,903.8321533203124
TRENT,2015-11-20,2015-12-01,138.49024963378906,153.7031707763672
JSL,2015-12-01,2015-12-09,22.913719177246094,26.10983657836914
INDHOTEL,2015-12-01,2015-12-09,82.91498565673828,92.61778259277344
SUNPHARMA,2015-12-01,2015-12-09,676.6190185546875,704.361083984375
ASTRAL,2015-12-01,2015-12-09,183.1727294921875,188.9803161621093
SJVN,2015-12-01,2015-12-09,15.249190330505373,15.682557106018066
M&MFIN,2015-12-01,2015-12-09,128.36671447753906,131.62867736816406
APLAPOLLO,2015-12-09,2015-12-17,55.616817474365234,72.88739013671875
TATAELXSI,2015-12-09,2015-12-17,833.0789794921875,1014.9317016601562
MANAPPURAM,2015-12-09,2015-12-17,20.52401351928711,23.32828521728516
TATASTEEL,2015-12-09,2015-12-17,7.998987197875977,9.06563663482666
JSWSTEEL,2015-12-09,2015-12-17,83.06025695800781,92.40382385253906
JSL,2015-12-09,2015-12-17,26.10983657836914,28.96176147460937
MCX,2015-12-17,2015-12-28,707.5313720703125,777.7810668945312
TRENT,2015-12-17,2015-12-28,152.1681671142578,167.24913024902344
BEL,2015-12-17,2015-12-28,30.49501609802246,33.08469009399414
KEI,2015-12-17,2015-12-28,103.02809143066406,111.64214324951172
OBEROIRLTY,2015-12-17,2015-12-28,241.0239105224609,260.2942810058594
BHARATFORG,2015-12-17,2015-12-28,390.8560180664063,421.3875122070313
HFCL,2015-12-28,2016-01-05,17.467334747314453,23.20800399780273
TORNTPOWER,2015-12-28,2016-01-05,142.93470764160156,164.5182647705078
ABFRL,2015-12-28,2016-01-05,220.4041442871093,241.7939910888672
NHPC,2015-12-28,2016-01-05,12.003545761108398,13.138209342956545
SOLARINDS,2015-12-28,2016-01-05,656.28857421875,708.7147216796875
TATASTEEL,2015-12-28,2016-01-05,8.959854125976562,9.672128677368164
TORNTPOWER,2016-01-05,2016-01-13,164.5182647705078,194.57960510253903
RELIANCE,2016-01-05,2016-01-13,209.30126953125,224.2312774658203
IGL,2016-01-05,2016-01-13,46.64176940917969,48.13376998901367
POWERGRID,2016-01-05,2016-01-13,51.82390213012695,53.22050857543945
ZYDUSLIFE,2016-01-05,2016-01-13,282.82421875,289.6333312988281
BAJAJFINSV,2016-01-05,2016-01-13,193.74302673339844,197.86978149414065
INFY,2016-01-13,2016-01-21,430.7537841796875,452.0847778320313
JSWSTEEL,2016-01-13,2016-01-21,88.51471710205078,90.42398834228516
IRB,2016-01-13,2016-01-21,19.97875022888184,20.344482421875
HAVELLS,2016-01-13,2016-01-21,262.3540344238281,267.0149841308594
LUPIN,2016-01-13,2016-01-21,1584.019775390625,1602.79638671875
MPHASIS,2016-01-13,2016-01-21,354.5108337402344,358.546630859375
TATAELXSI,2016-01-21,2016-02-01,772.4013061523438,1014.4586181640624
YESBANK,2016-01-21,2016-02-01,124.12081146240234,146.5244140625
PFC,2016-01-21,2016-02-01,34.50542449951172,40.15407943725586
UPL,2016-01-21,2016-02-01,229.6417999267578,266.3954467773437
MUTHOOTFIN,2016-01-21,2016-02-01,146.296142578125,168.01995849609375
COALINDIA,2016-01-21,2016-02-01,130.65745544433594,148.9503936767578
ABB,2016-02-01,2016-02-09,866.7230224609375,972.9808349609376
LUPIN,2016-02-01,2016-02-09,1618.6256103515625,1811.7138671875
BAJFINANCE,2016-02-01,2016-02-09,584.6511840820312,641.2254638671875
EICHERMOT,2016-02-01,2016-02-09,1480.8831787109375,1576.45947265625
CHOLAFIN,2016-02-01,2016-02-09,124.4316177368164,132.23756408691406
GRANULES,2016-02-01,2016-02-09,107.37068939208984,113.56682586669922
BANKBARODA,2016-02-09,2016-02-17,113.17240142822266,125.9190902709961
PHOENIXLTD,2016-02-09,2016-02-17,123.74137115478516,136.08935546875
POONAWALLA,2016-02-09,2016-02-17,73.86803436279297,81.12980651855469
CYIENT,2016-02-09,2016-02-17,316.8853759765625,339.3427124023437
TATASTEEL,2016-02-09,2016-02-17,8.303997039794922,8.859360694885254
VEDL,2016-02-09,2016-02-17,23.85164260864257,25.44175148010254
NMDC,2016-02-17,2016-02-25,4.40482234954834,6.626523494720459
ONGC,2016-02-17,2016-02-25,82.44075775146484,88.9833755493164
JSWSTEEL,2016-02-17,2016-02-25,92.37738037109376,99.269287109375
MARICO,2016-02-17,2016-02-25,198.4452209472656,210.44970703125
BSOFT,2016-02-17,2016-02-25,63.36793899536133,66.7086410522461
SHREECEM,2016-02-17,2016-02-25,9717.58203125,10125.0224609375
DLF,2016-02-25,2016-03-04,76.45296478271484,98.91214752197266
INDIANB,2016-02-25,2016-03-04,67.0009994506836,85.82630920410156
VEDL,2016-02-25,2016-03-04,23.80034446716309,29.8872184753418
SBIN,2016-02-25,2016-03-04,139.7645721435547,173.46273803710938
ICICIBANK,2016-02-25,2016-03-04,154.01885986328125,185.5801239013672
M&MFIN,2016-02-25,2016-03-04,110.5494155883789,132.1220703125
PHOENIXLTD,2016-03-04,2016-03-15,129.6179656982422,156.2648468017578
ASTRAL,2016-03-04,2016-03-15,155.69239807128906,177.7656707763672
NATIONALUM,2016-03-04,2016-03-15,21.368106842041016,23.15825843811035
MANAPPURAM,2016-03-04,2016-03-15,26.39128303527832,28.576807022094727
SAIL,2016-03-04,2016-03-15,33.884185791015625,36.591529846191406
PAGEIND,2016-03-04,2016-03-15,9635.00390625,10395.91796875
PERSISTENT,2016-03-15,2016-03-23,276.0509033203125,329.33026123046875
PRESTIGE,2016-03-15,2016-03-23,133.97544860839844,159.69564819335938
LTF,2016-03-15,2016-03-23,47.57862854003906,54.142677307128906
BEL,2016-03-15,2016-03-23,26.9760856628418,30.48301315307617
NCC,2016-03-15,2016-03-23,60.56967926025391,67.8135986328125
BOSCHLTD,2016-03-15,2016-03-23,16426.521484375,18319.345703125
HFCL,2016-03-23,2016-04-04,15.30845069885254,17.859861373901367
AARTIIND,2016-03-23,2016-04-04,110.4926300048828,125.12557220458984
ADANIENT,2016-03-23,2016-04-04,37.97998809814453,42.96752166748047
PEL,2016-03-23,2016-04-04,464.1616821289063,514.15771484375
GODREJCP,2016-03-23,2016-04-04,405.6407470703125,443.43896484375
NHPC,2016-03-23,2016-04-04,13.832643508911133,15.084460258483888
LTF,2016-04-04,2016-04-12,55.73006439208984,63.195072174072266
BIOCON,2016-04-04,2016-04-12,80.32403564453125,90.6420669555664
APLAPOLLO,2016-04-04,2016-04-12,65.38695526123047,73.69800567626953
ABFRL,2016-04-04,2016-04-12,145.58895874023438,159.38885498046875
POONAWALLA,2016-04-04,2016-04-12,74.15657806396484,80.88934326171875
BHEL,2016-04-04,2016-04-12,70.02561950683594,76.28807830810547
OBEROIRLTY,2016-04-12,2016-04-25,225.21157836914065,271.7015991210937
M&MFIN,2016-04-12,2016-04-25,142.45606994628906,163.17893981933594
TATACHEM,2016-04-12,2016-04-25,125.2385025024414,141.98587036132812
VEDL,2016-04-12,2016-04-25,30.981483459472656,34.879825592041016
NATIONALUM,2016-04-12,2016-04-25,22.9751205444336,25.733306884765625
CGPOWER,2016-04-12,2016-04-25,52.57024765014648,58.80739974975586
UPL,2016-04-25,2016-05-03,318.9570617675781,352.3058776855469
BIOCON,2016-04-25,2016-05-03,91.1400146484375,99.98056030273438
DABUR,2016-04-25,2016-05-03,245.0136108398437,266.6864318847656
VEDL,2016-04-25,2016-05-03,34.879825592041016,37.6154899597168
PEL,2016-04-25,2016-05-03,518.2611083984375,558.3995361328125
CHOLAFIN,2016-04-25,2016-05-03,151.86697387695312,163.46878051757812
CGPOWER,2016-05-03,2016-05-11,56.13433837890625,60.73794174194336
SHREECEM,2016-05-03,2016-05-11,11997.2783203125,12888.91015625
VOLTAS,2016-05-03,2016-05-11,278.04656982421875,298.4210205078125
KEI,2016-05-03,2016-05-11,99.42672729492188,106.5807876586914
ABFRL,2016-05-03,2016-05-11,139.87185668945312,149.9260711669922
SRF,2016-05-03,2016-05-11,257.3481750488281,275.6993408203125
MANAPPURAM,2016-05-11,2016-05-19,34.742340087890625,41.67410659790039
PEL,2016-05-11,2016-05-19,584.6473388671875,679.8286743164062
NESTLEIND,2016-05-11,2016-05-19,494.2877197265625,540.2052612304688
INDHOTEL,2016-05-11,2016-05-19,92.83829498291016,99.67436981201172
MUTHOOTFIN,2016-05-11,2016-05-19,174.90032958984375,187.7732696533203
CHAMBLFERT,2016-05-11,2016-05-19,51.77014923095703,55.311031341552734
LT,2016-05-19,2016-05-27,728.748046875,848.9302978515625
SBIN,2016-05-19,2016-05-27,159.0075225830078,180.3681182861328
BIOCON,2016-05-19,2016-05-27,101.06624603271484,114.19237518310548
MCX,2016-05-19,2016-05-27,754.9533081054688,851.1658935546875
PIDILITIND,2016-05-19,2016-05-27,590.061767578125,664.8065185546875
GODREJCP,2016-05-19,2016-05-27,426.4310607910156,477.2184143066406
MUTHOOTFIN,2016-05-27,2016-06-06,184.2117462158203,232.8714904785156
CGPOWER,2016-05-27,2016-06-06,59.54991912841797,69.89566802978516
HINDALCO,2016-05-27,2016-06-06,86.8678970336914,100.99927520751952
TATAMOTORS,2016-05-27,2016-06-06,401.2438354492188,457.4716491699219
CHOLAFIN,2016-05-27,2016-06-06,171.0423583984375,194.3328857421875
MPHASIS,2016-05-27,2016-06-06,389.210205078125,440.5272521972656
PNB,2016-06-06,2016-06-14,73.51490783691406,85.83104705810547
HINDCOPPER,2016-06-06,2016-06-14,44.68413543701172,51.4298095703125
JSWENERGY,2016-06-06,2016-06-14,62.26115798950195,70.85507202148438
INDIANB,2016-06-06,2016-06-14,81.41947937011719,91.4739227294922
COFORGE,2016-06-06,2016-06-14,440.4270935058594,494.536865234375
GMRAIRPORT,2016-06-06,2016-06-14,10.090398788452148,11.216559410095217
INDIANB,2016-06-14,2016-06-22,91.4739227294922,115.9468231201172
MFSL,2016-06-14,2016-06-22,431.7207946777344,502.6524353027344
PHOENIXLTD,2016-06-14,2016-06-22,150.25527954101562,168.55621337890625
MANAPPURAM,2016-06-14,2016-06-22,47.89598083496094,53.57502746582031
VEDL,2016-06-14,2016-06-22,39.23980331420898,43.343299865722656
BAJAJFINSV,2016-06-14,2016-06-22,186.7614898681641,201.88058471679688
BAJAJFINSV,2016-06-22,2016-06-30,201.88058471679688,231.3813323974609
ADANIENT,2016-06-22,2016-06-30,41.42058563232422,46.2747802734375
MUTHOOTFIN,2016-06-22,2016-06-30,229.6102905273437,251.4943389892578
PNB,2016-06-22,2016-06-30,92.60969543457033,101.10687255859376
GRASIM,2016-06-22,2016-06-30,629.1507568359375,686.3375854492188
DRREDDY,2016-06-22,2016-06-30,456.77935791015625,497.46881103515625
NBCC,2016-06-30,2016-07-11,37.81877136230469,45.55712890625
PNB,2016-06-30,2016-07-11,101.10687255859376,121.53829193115234
PFC,2016-06-30,2016-07-11,40.39692687988281,48.37376403808594
HINDCOPPER,2016-06-30,2016-07-11,51.19060134887695,59.22800827026367
MANAPPURAM,2016-06-30,2016-07-11,57.58373641967773,65.30892181396484
KEI,2016-06-30,2016-07-11,109.1601333618164,123.66291809082033
TATASTEEL,2016-07-11,2016-07-19,11.530389785766602,13.055434226989746
NATIONALUM,2016-07-11,2016-07-19,25.96805191040039,28.814258575439453
CANBK,2016-07-11,2016-07-19,41.63482666015625,45.50845336914063
JSWSTEEL,2016-07-11,2016-07-19,133.73973083496094,144.328125
MOTHERSON,2016-07-11,2016-07-19,44.18553161621094,47.66637802124024
VEDL,2016-07-11,2016-07-19,50.83220291137695,54.78182601928711
JINDALSTEL,2016-07-19,2016-07-27,68.272216796875,86.94580078125
JSL,2016-07-19,2016-07-27,16.029769897460938,18.93086051940918
MFSL,2016-07-19,2016-07-27,509.8801879882813,591.9774169921875
BIOCON,2016-07-19,2016-07-27,114.28216552734376,131.86529541015625
BAJFINANCE,2016-07-19,2016-07-27,844.7892456054688,957.231689453125
LTF,2016-07-19,2016-07-27,64.52503967285156,73.01968383789062
INDIANB,2016-07-27,2016-08-04,132.4302978515625,171.1513671875
JSL,2016-07-27,2016-08-04,18.93086051940918,23.06123161315918
MUTHOOTFIN,2016-07-27,2016-08-04,265.0108642578125,309.07928466796875
MANAPPURAM,2016-07-27,2016-08-04,65.3506851196289,71.48902130126953
HCLTECH,2016-07-27,2016-08-04,302.30474853515625,330.5291748046875
MOTHERSON,2016-07-27,2016-08-04,50.86308288574219,54.99906921386719
BRITANNIA,2016-08-04,2016-08-12,1283.8797607421875,1464.037841796875
BHARATFORG,2016-08-04,2016-08-12,340.62384033203125,387.3600158691406
ADANIPORTS,2016-08-04,2016-08-12,217.93673706054688,246.9598999023437
LICHSGFIN,2016-08-04,2016-08-12,425.5932922363281,466.4427490234375
JSL,2016-08-04,2016-08-12,23.06123161315918,25.12641716003418
TATACHEM,2016-08-04,2016-08-12,159.54090881347656,173.4506072998047
PEL,2016-08-12,2016-08-23,791.5179443359375,941.176025390625
IRB,2016-08-12,2016-08-23,18.30244255065918,20.835805892944336
ABFRL,2016-08-12,2016-08-23,147.1660919189453,166.9295196533203
TATACHEM,2016-08-12,2016-08-23,173.4506072998047,194.6129608154297
INDIANB,2016-08-12,2016-08-23,176.68911743164062,197.84507751464844
IGL,2016-08-12,2016-08-23,56.66667938232422,63.39323806762695
BALKRISIND,2016-08-23,2016-08-31,342.8202514648437,403.7252502441406
MFSL,2016-08-23,2016-08-31,510.7275695800781,578.0203857421875
TRENT,2016-08-23,2016-08-31,189.5251922607422,214.05145263671875
MUTHOOTFIN,2016-08-23,2016-08-31,286.9378356933594,322.46710205078125
BAJAJFINSV,2016-08-23,2016-08-31,267.3403015136719,295.7347717285156
BAJFINANCE,2016-08-23,2016-08-31,981.3936157226562,1076.2474365234375
PNB,2016-08-31,2016-09-09,121.7769775390625,138.29397583007812
PRESTIGE,2016-08-31,2016-09-09,179.8680419921875,200.6053161621093
CANBK,2016-08-31,2016-09-09,49.28544998168945,54.66986846923828
BHEL,2016-08-31,2016-09-09,83.35955810546875,92.31875610351562
GMRAIRPORT,2016-08-31,2016-09-09,12.2526273727417,13.423833847045898
GODREJCP,2016-08-31,2016-09-09,474.4693298339844,517.624267578125
MANAPPURAM,2016-09-09,2016-09-20,75.42769622802734,80.80335235595703
MCX,2016-09-09,2016-09-20,846.00390625,899.4736938476562
BIOCON,2016-09-09,2016-09-20,148.26478576660156,156.64817810058594
CIPLA,2016-09-09,2016-09-20,546.3988037109375,569.3975830078125
NAUKRI,2016-09-09,2016-09-20,806.023193359375,836.1739501953125
GRASIM,2016-09-09,2016-09-20,696.6729125976562,721.8804931640625
MCX,2016-09-20,2016-09-28,899.4736938476562,1111.619140625
JSL,2016-09-20,2016-09-28,22.1761531829834,26.060667037963867
SRF,2016-09-20,2016-09-28,313.0700378417969,345.6195678710937
EICHERMOT,2016-09-20,2016-09-28,2043.1168212890625,2248.82080078125
AUROPHARMA,2016-09-20,2016-09-28,768.5049438476562,828.9591064453125
HINDALCO,2016-09-20,2016-09-28,138.50828552246094,149.25787353515625
BALKRISIND,2016-09-28,2016-10-06,410.9093322753906,528.3546752929688
NAUKRI,2016-09-28,2016-10-06,824.297607421875,953.8197631835938
VEDL,2016-09-28,2016-10-06,59.7744369506836,67.53690338134766
TATACOMM,2016-09-28,2016-10-06,305.8843078613281,343.52862548828125
POONAWALLA,2016-09-28,2016-10-06,100.90311431884766,112.67999267578124
OBEROIRLTY,2016-09-28,2016-10-06,282.2431335449219,314.30517578125
JSL,2016-10-06,2016-10-18,28.27336502075196,40.2219352722168
AARTIIND,2016-10-06,2016-10-18,159.38739013671875,175.1804962158203
MANAPPURAM,2016-10-06,2016-10-18,77.94754028320312,85.42312622070312
TATASTEEL,2016-10-06,2016-10-18,14.056289672851562,15.321842193603516
MCX,2016-10-06,2016-10-18,1123.2198486328125,1211.447021484375
APLAPOLLO,2016-10-06,2016-10-18,82.82711029052734,89.32335662841797
ADANIPORTS,2016-10-18,2016-10-26,255.327377319336,291.76171875
ABFRL,2016-10-18,2016-10-26,141.05470275878906,161.01527404785156
FEDERALBNK,2016-10-18,2016-10-26,66.9230728149414,76.32393646240234
NCC,2016-10-18,2016-10-26,71.89676666259766,80.86737060546875
SJVN,2016-10-18,2016-10-26,16.36701774597168,18.367116928100582
BSOFT,2016-10-18,2016-10-26,70.81057739257812,77.99150848388672
COLPAL,2016-10-26,2016-11-04,779.70361328125,827.8174438476562
HINDALCO,2016-10-26,2016-11-04,142.88421630859375,151.11293029785156
VEDL,2016-10-26,2016-11-04,68.87055969238281,72.75178527832031
NMDC,2016-10-26,2016-11-04,10.484949111938477,11.046878814697266
M&M,2016-10-26,2016-11-04,601.0235595703125,630.1344604492188
ITC,2016-10-26,2016-11-04,180.7095184326172,188.50558471679688
BANKBARODA,2016-11-04,2016-11-15,129.78863525390625,158.69630432128906
INDIANB,2016-11-04,2016-11-15,178.24661254882812,216.9244079589844
PNB,2016-11-04,2016-11-15,125.69139862060548,147.69815063476562
BANKINDIA,2016-11-04,2016-11-15,96.784423828125,112.26992797851562
SBIN,2016-11-04,2016-11-15,226.5325622558593,259.5073547363281
UNIONBANK,2016-11-04,2016-11-15,119.60508728027344,131.9718780517578
PEL,2016-11-15,2016-11-23,661.15087890625,780.0093994140625
MFSL,2016-11-15,2016-11-23,492.8999938964844,548.6500244140625
PHOENIXLTD,2016-11-15,2016-11-23,145.95254516601562,160.75965881347656
LICHSGFIN,2016-11-15,2016-11-23,403.236083984375,441.9836730957031
ZYDUSLIFE,2016-11-15,2016-11-23,326.1745300292969,356.94830322265625
PFC,2016-11-15,2016-11-23,55.52608108520508,60.71520614624024
BALKRISIND,2016-11-23,2016-12-01,427.3382873535156,548.53955078125
TATAELXSI,2016-11-23,2016-12-01,494.7099914550781,591.6290283203125
PHOENIXLTD,2016-11-23,2016-12-01,160.75965881347656,187.4125213623047
SUPREMEIND,2016-11-23,2016-12-01,729.9534912109375,813.53662109375
KEI,2016-11-23,2016-12-01,110.40763854980467,122.7240219116211
BEL,2016-11-23,2016-12-01,33.215145111083984,36.803340911865234
NATIONALUM,2016-12-01,2016-12-09,33.1701774597168,38.68860626220703
TRENT,2016-12-01,2016-12-09,175.80599975585938,199.46652221679688
CHAMBLFERT,2016-12-01,2016-12-09,53.217506408691406,60.29363250732422
MCX,2016-12-01,2016-12-09,1078.2392578125,1182.1563720703125
TATAELXSI,2016-12-01,2016-12-09,591.6290283203125,647.9529418945312
SAIL,2016-12-01,2016-12-09,42.80997848510742,46.744102478027344
MPHASIS,2016-12-09,2016-12-19,425.5357971191406,464.5942687988281
PRESTIGE,2016-12-09,2016-12-19,147.7711944580078,159.66249084472656
IGL,2016-12-09,2016-12-19,73.99114227294922,77.66321563720703
