"Date","Price","Open","High","Low","Vol.","Change %"
"26-05-2022","8,511.50","8,467.05","8,534.00","8,346.05","1.19B","1.01%"
"25-05-2022","8,426.55","8,546.90","8,558.45","8,415.50","1.02B","-1.00%"
"24-05-2022","8,511.35","8,574.45","8,590.25","8,485.70","1.16B","-0.60%"
"23-05-2022","8,562.85","8,615.25","8,670.70","8,548.80","1.24B","-0.40%"
"20-05-2022","8,597.10","8,506.30","8,604.30","8,490.20","1.02B","2.61%"
"19-05-2022","8,378.35","8,431.15","8,464.65","8,360.25","1.18B","-2.70%"
"18-05-2022","8,611.25","8,656.75","8,702.20","8,599.40","1.16B","-0.10%"
"17-05-2022","8,619.55","8,445.00","8,632.05","8,437.00","1.16B","2.63%"
"16-05-2022","8,399.05","8,382.95","8,453.15","8,320.75","1.15B","0.67%"
"13-05-2022","8,343.10","8,443.10","8,514.45","8,319.95","1.28B","-0.06%"
"12-05-2022","8,348.40","8,475.25","8,484.50","8,304.90","1.34B","-2.30%"
"11-05-2022","8,544.70","8,599.15","8,640.55","8,434.10","1.21B","-0.40%"
"10-05-2022","8,578.80","8,629.15","8,695.85","8,558.45","980.45M","-0.86%"
"09-05-2022","8,652.95","8,648.20","8,713.65","8,581.60","1.03B","-1.01%"
"06-05-2022","8,740.95","8,746.15","8,779.30","8,697.75","1.11B","-1.70%"
"05-05-2022","8,892.15","8,977.40","9,023.00","8,872.15","962.20M","0.08%"
"04-05-2022","8,885.25","9,119.10","9,135.40","8,853.80","1.15B","-2.35%"
"02-05-2022","9,098.95","9,037.50","9,109.55","9,024.20","971.19M","-0.27%"
"29-04-2022","9,123.40","9,253.20","9,268.60","9,097.50","1.03B","-0.89%"
"28-04-2022","9,205.35","9,182.90","9,239.65","9,111.50","952.51M","1.16%"
"27-04-2022","9,100.05","9,127.20","9,144.35","9,054.05","1.00B","-1.00%"
"26-04-2022","9,191.80","9,137.35","9,202.55","9,117.70","930.10M","1.61%"
"25-04-2022","9,046.50","9,092.90","9,103.15","9,013.80","1.04B","-1.45%"
"22-04-2022","9,179.50","9,215.75","9,253.10","9,167.50","844.44M","-1.15%"
"21-04-2022","9,285.85","9,215.15","9,294.55","9,203.00","956.15M","1.40%"
"20-04-2022","9,157.95","9,123.45","9,189.20","9,085.45","955.96M","0.93%"
"19-04-2022","9,073.60","9,250.90","9,266.60","9,004.80","1.17B","-1.35%"
"18-04-2022","9,197.35","9,201.25","9,223.25","9,130.25","1.15B","-1.45%"
"13-04-2022","9,332.25","9,395.15","9,424.45","9,323.55","914.65M","-0.21%"
"12-04-2022","9,351.70","9,416.15","9,417.20","9,300.05","1.21B","-1.01%"
"11-04-2022","9,446.85","9,457.00","9,486.40","9,426.85","1.18B","-0.18%"
"08-04-2022","9,464.30","9,416.45","9,491.90","9,373.30","1.70B","0.95%"
"07-04-2022","9,375.65","9,429.60","9,472.90","9,367.80","2.34B","-0.88%"
"06-04-2022","9,458.55","9,455.40","9,496.00","9,438.20","2.22B","-0.49%"
"05-04-2022","9,504.95","9,540.50","9,562.95","9,487.50","1.28B","-0.10%"
"04-04-2022","9,514.70","9,389.95","9,521.35","9,383.45","1.37B","2.04%"
"01-04-2022","9,324.35","9,201.35","9,340.60","9,195.65","1.35B","1.27%"
"31-03-2022","9,207.00","9,228.95","9,250.75","9,190.70","1.36B","-0.07%"
"30-03-2022","9,213.50","9,203.50","9,231.20","9,165.60","1.65B","0.91%"
"29-03-2022","9,130.60","9,121.45","9,138.40","9,086.30","1.09B","0.56%"
"28-03-2022","9,079.70","9,077.65","9,085.60","8,975.45","1.07B","0.23%"
"25-03-2022","9,058.50","9,124.85","9,127.65","9,016.25","984.55M","-0.31%"
"24-03-2022","9,086.80","9,022.15","9,116.60","9,020.15","1.18B","0.00%"
"23-03-2022","9,087.15","9,154.40","9,170.95","9,062.85","1.30B","-0.19%"
"22-03-2022","9,104.75","9,026.00","9,113.80","8,951.35","1.11B","0.92%"
"21-03-2022","9,021.90","9,135.80","9,146.90","9,013.80","1.08B","-0.94%"
"17-03-2022","9,107.60","9,068.05","9,129.05","9,054.90","2.08B","1.73%"
"16-03-2022","8,952.35","8,892.20","8,958.05","8,876.20","943.83M","1.93%"
"15-03-2022","8,782.45","8,902.25","8,918.00","8,727.20","1.34B","-1.15%"
"14-03-2022","8,884.45","8,795.80","8,893.15","8,764.65","1.10B","1.05%"
"11-03-2022","8,792.00","8,735.60","8,812.15","8,705.10","1.13B","0.30%"
"10-03-2022","8,765.95","8,844.00","8,844.70","8,694.60","1.55B","1.50%"
"09-03-2022","8,636.05","8,512.45","8,674.60","8,470.80","1.45B","1.99%"
"08-03-2022","8,467.30","8,336.10","8,475.60","8,286.35","1.62B","1.05%"
"07-03-2022","8,379.20","8,397.85","8,425.15","8,300.05","1.77B","-2.40%"
"04-03-2022","8,585.00","8,660.50","8,699.40","8,539.95","1.80B","-1.72%"
"03-03-2022","8,735.05","8,858.50","8,879.65","8,708.15","1.63B","-0.54%"
"02-03-2022","8,782.35","8,760.85","8,819.85","8,719.80","1.61B","-0.83%"
"28-02-2022","8,855.50","8,690.70","8,863.75","8,621.05","1.61B","0.87%"
"25-02-2022","8,779.15","8,680.35","8,819.35","8,670.90","1.62B","2.89%"
"24-02-2022","8,532.40","8,704.65","8,784.00","8,512.80","2.36B","-5.00%"
"23-02-2022","8,981.75","9,031.05","9,054.60","8,965.65","1.02B","0.07%"
"22-02-2022","8,975.75","8,837.75","8,998.30","8,836.50","1.30B","-0.65%"
"21-02-2022","9,034.05","9,047.70","9,116.45","8,970.40","1.22B","-0.63%"
"18-02-2022","9,091.10","9,087.40","9,155.35","9,078.30","839.71M","-0.37%"
"17-02-2022","9,125.25","9,172.45","9,197.80","9,093.10","898.00M","-0.07%"
"16-02-2022","9,131.70","9,186.30","9,224.90","9,110.90","1.09B","-0.19%"
"15-02-2022","9,148.70","8,932.75","9,160.25","8,867.20","1.31B","2.92%"
"14-02-2022","8,889.10","9,014.35","9,031.40","8,870.50","1.30B","-3.21%"
"11-02-2022","9,183.90","9,239.45","9,240.45","9,159.40","1.01B","-1.42%"
"10-02-2022","9,315.90","9,294.35","9,329.75","9,227.10","1.22B","0.70%"
"09-02-2022","9,251.20","9,199.85","9,257.90","9,186.65","1.01B","1.13%"
"08-02-2022","9,147.65","9,176.00","9,192.60","9,039.65","1.35B","0.07%"
"07-02-2022","9,141.70","9,262.10","9,303.05","9,093.35","1.36B","-1.49%"
"04-02-2022","9,280.15","9,321.50","9,340.40","9,254.15","1.33B","-0.29%"
"03-02-2022","9,307.45","9,404.85","9,409.85","9,284.30","1.24B","-1.11%"
"02-02-2022","9,411.95","9,367.55","9,419.25","9,355.90","1.50B","1.14%"
"01-02-2022","9,305.60","9,274.65","9,320.15","9,135.65","1.60B","1.38%"
"31-01-2022","9,179.15","9,161.35","9,216.80","9,141.40","1.25B","1.37%"
"28-01-2022","9,054.70","9,087.20","9,197.85","9,040.50","1.54B","0.26%"
"27-01-2022","9,031.25","9,026.50","9,067.10","8,909.35","1.71B","-1.07%"
"25-01-2022","9,128.55","8,972.55","9,143.00","8,878.25","1.51B","0.81%"
"24-01-2022","9,055.15","9,314.75","9,322.15","8,971.95","1.58B","-2.95%"
"21-01-2022","9,330.85","9,367.15","9,394.55","9,260.80","1.08B","-1.11%"
"20-01-2022","9,435.90","9,504.20","9,513.20","9,382.95","926.95M","-0.78%"
"19-01-2022","9,509.85","9,586.25","9,586.25","9,470.05","1.16B","-0.73%"
"18-01-2022","9,579.50","9,723.75","9,733.20","9,562.60","1.06B","-1.26%"
"17-01-2022","9,702.05","9,670.45","9,708.40","9,662.30","978.09M","0.29%"
"14-01-2022","9,673.90","9,637.05","9,689.10","9,606.60","967.56M","0.01%"
"13-01-2022","9,672.75","9,665.75","9,679.45","9,616.25","1.23B","0.33%"
"12-01-2022","9,640.75","9,613.85","9,647.85","9,593.00","1.69B","0.90%"
"11-01-2022","9,554.60","9,530.45","9,567.90","9,510.85","3.05B","0.23%"
"10-01-2022","9,532.60","9,489.95","9,538.90","9,472.95","1.21B","0.95%"
"07-01-2022","9,442.65","9,432.05","9,485.25","9,384.25","1.32B","0.40%"
"06-01-2022","9,405.40","9,400.50","9,422.40","9,351.60","1.24B","-0.76%"
"05-01-2022","9,477.20","9,428.45","9,485.75","9,391.35","1.40B","0.58%"
"04-01-2022","9,422.45","9,380.40","9,432.30","9,325.55","1.33B","0.80%"
"03-01-2022","9,348.00","9,236.35","9,358.75","9,235.10","1.35B","1.41%"
"31-12-2021","9,218.35","9,145.80","9,236.75","9,144.80","1.36B","1.03%"
"30-12-2021","9,124.55","9,135.95","9,158.50","9,109.30","1.38B","-0.20%"
"29-12-2021","9,142.45","9,147.10","9,180.45","9,125.80","1.04B","-0.10%"
"28-12-2021","9,151.20","9,117.70","9,159.60","9,112.00","911.29M","0.91%"
"27-12-2021","9,069.00","8,995.55","9,079.90","8,936.80","1.03B","0.45%"
"24-12-2021","9,028.30","9,118.55","9,121.90","8,988.85","965.28M","-0.57%"
"23-12-2021","9,080.50","9,072.75","9,098.45","9,052.25","844.43M","0.76%"
"22-12-2021","9,011.65","8,955.10","9,020.10","8,938.50","1.13B","1.20%"
"21-12-2021","8,905.00","8,884.90","8,983.95","8,858.40","1.29B","1.10%"
"20-12-2021","8,807.70","8,939.25","8,945.80","8,699.70","1.66B","-2.47%"
"17-12-2021","9,030.35","9,200.75","9,209.70","9,020.30","1.40B","-1.76%"
"16-12-2021","9,191.80","9,269.60","9,272.60","9,162.70","1.11B","-0.03%"
"15-12-2021","9,194.50","9,253.55","9,267.20","9,183.65","1.04B","-0.62%"
"14-12-2021","9,252.20","9,228.00","9,269.55","9,190.85","1.29B","-0.16%"
"13-12-2021","9,266.85","9,394.00","9,406.05","9,260.30","1.46B","-0.70%"
"10-12-2021","9,332.45","9,302.05","9,341.30","9,276.80","1.60B","0.13%"
"09-12-2021","9,320.25","9,322.65","9,331.25","9,253.80","2.46B","0.31%"
"08-12-2021","9,291.90","9,210.00","9,298.95","9,207.05","1.31B","1.64%"
"07-12-2021","9,142.10","9,073.90","9,174.80","9,043.55","1.71B","1.53%"
"06-12-2021","9,003.90","9,165.10","9,168.75","8,992.15","2.56B","-1.66%"
"03-12-2021","9,155.60","9,253.35","9,285.65","9,147.25","2.06B","-0.89%"
"02-12-2021","9,237.90","9,131.95","9,248.20","9,117.30","1.77B","1.30%"
"01-12-2021","9,119.60","9,086.80","9,138.35","9,062.00","1.94B","1.01%"
"30-11-2021","9,028.30","9,055.45","9,206.40","9,001.05","2.14B","-0.28%"
"29-11-2021","9,054.05","9,066.20","9,113.50","8,904.50","1.79B","-0.19%"
"26-11-2021","9,071.05","9,246.50","9,255.25","9,048.25","1.64B","-2.96%"
"25-11-2021","9,348.00","9,287.25","9,358.20","9,241.55","1.48B","0.71%"
"24-11-2021","9,282.30","9,355.45","9,378.85","9,251.35","1.40B","-0.49%"
"23-11-2021","9,328.25","9,189.45","9,348.35","9,157.30","1.73B","0.80%"
"22-11-2021","9,254.55","9,469.50","9,473.20","9,175.75","1.66B","-2.09%"
"18-11-2021","9,451.65","9,539.40","9,566.25","9,411.35","1.25B","-0.92%"
"17-11-2021","9,539.00","9,560.60","9,605.10","9,527.65","958.43M","-0.52%"
"16-11-2021","9,588.50","9,648.50","9,652.85","9,567.60","1.01B","-0.51%"
"15-11-2021","9,637.35","9,654.80","9,682.25","9,615.95","973.18M","0.10%"
"12-11-2021","9,627.70","9,575.80","9,635.95","9,531.30","1.14B","1.17%"
"11-11-2021","9,516.40","9,570.40","9,571.80","9,478.20","1.16B","-0.75%"
"10-11-2021","9,588.20","9,567.75","9,612.10","9,544.70","1.41B","-0.14%"
"09-11-2021","9,601.80","9,604.05","9,626.45","9,565.40","1.55B","0.10%"
"08-11-2021","9,592.15","9,563.35","9,601.90","9,463.55","1.33B","0.94%"
"04-11-2021","9,502.40","9,511.05","9,519.20","9,494.05","249.78M","0.53%"
"03-11-2021","9,452.05","9,503.60","9,524.05","9,406.85","1.24B","-0.20%"
"02-11-2021","9,470.85","9,499.00","9,516.90","9,448.50","1.32B","-0.05%"
"01-11-2021","9,475.65","9,396.40","9,486.50","9,350.75","1.53B","1.47%"
"29-10-2021","9,338.20","9,390.45","9,456.45","9,268.35","1.93B","-0.73%"
"28-10-2021","9,406.80","9,586.30","9,586.35","9,378.30","1.95B","-1.97%"
"27-10-2021","9,595.60","9,631.95","9,659.30","9,574.65","1.49B","-0.16%"
"26-10-2021","9,610.55","9,534.40","9,629.40","9,527.00","1.90B","0.96%"
"25-10-2021","9,519.10","9,603.35","9,607.25","9,425.10","1.91B","-0.28%"
"22-10-2021","9,546.30","9,624.55","9,665.50","9,503.40","1.92B","-0.54%"
"21-10-2021","9,597.70","9,707.00","9,707.35","9,524.15","1.89B","-0.49%"
"20-10-2021","9,645.10","9,760.60","9,766.60","9,603.55","2.04B","-1.12%"
"19-10-2021","9,754.00","9,894.75","9,895.10","9,728.65","2.10B","-0.70%"
"18-10-2021","9,823.15","9,846.85","9,862.75","9,814.00","2.84B","0.74%"
"14-10-2021","9,751.25","9,723.20","9,756.85","9,711.30","1.80B","0.92%"
"13-10-2021","9,662.45","9,619.00","9,680.75","9,600.15","2.32B","1.03%"
"12-10-2021","9,563.65","9,524.65","9,571.30","9,491.30","1.81B","0.36%"
"11-10-2021","9,529.40","9,494.35","9,574.35","9,482.10","1.58B","0.35%"
"08-10-2021","9,495.70","9,503.85","9,521.70","9,466.75","1.29B","0.46%"
"07-10-2021","9,452.35","9,446.75","9,483.65","9,429.60","1.49B","0.99%"
"06-10-2021","9,360.05","9,479.15","9,491.45","9,343.35","1.88B","-0.97%"
"05-10-2021","9,451.60","9,380.00","9,456.45","9,366.90","2.04B","0.67%"
"04-10-2021","9,389.05","9,335.95","9,401.35","9,322.25","1.52B","1.08%"
"01-10-2021","9,288.95","9,280.80","9,300.70","9,238.10","1.90B","-0.32%"
"30-09-2021","9,318.55","9,360.90","9,376.05","9,302.90","2.48B","-0.34%"
"29-09-2021","9,350.80","9,313.50","9,386.40","9,290.75","2.22B","-0.09%"
"28-09-2021","9,359.15","9,445.50","9,448.30","9,276.80","1.67B","-0.63%"
"27-09-2021","9,418.25","9,459.90","9,460.00","9,385.25","1.31B","-0.02%"
"24-09-2021","9,420.00","9,467.60","9,488.50","9,401.70","2.16B","-0.08%"
"23-09-2021","9,427.55","9,353.60","9,436.35","9,344.10","1.56B","1.50%"
"22-09-2021","9,287.95","9,284.05","9,314.90","9,264.10","1.53B","0.21%"
"21-09-2021","9,268.30","9,206.80","9,277.05","9,137.05","1.80B","0.89%"
"20-09-2021","9,186.40","9,231.50","9,320.55","9,168.70","1.93B","-1.30%"
"17-09-2021","9,307.80","9,389.75","9,420.90","9,280.30","3.52B","-0.46%"
"16-09-2021","9,350.70","9,310.70","9,357.85","9,291.20","4.71B","0.61%"
"15-09-2021","9,293.95","9,233.80","9,299.35","9,231.40","2.54B","0.78%"
"14-09-2021","9,222.30","9,229.95","9,242.30","9,209.30","2.48B","0.32%"
"13-09-2021","9,192.70","9,188.30","9,201.95","9,142.40","1.08B","0.04%"
"09-09-2021","9,189.35","9,156.05","9,194.60","9,149.75","1.16B","0.17%"
"08-09-2021","9,173.80","9,173.50","9,186.25","9,117.90","2.24B","0.10%"
"07-09-2021","9,164.30","9,193.00","9,204.10","9,121.20","1.87B","-0.14%"
"06-09-2021","9,177.40","9,194.10","9,203.60","9,164.05","1.00B","0.27%"
"03-09-2021","9,152.85","9,128.20","9,160.55","9,100.45","1.99B","0.53%"
"02-09-2021","9,104.95","9,030.65","9,109.90","9,014.70","1.69B","0.94%"
"01-09-2021","9,020.25","9,059.15","9,078.65","9,009.35","1.37B","-0.06%"
"31-08-2021","9,025.25","8,935.50","9,035.60","8,919.15","1.50B","1.14%"
"30-08-2021","8,923.40","8,833.85","8,932.75","8,829.30","1.01B","1.45%"
"27-08-2021","8,795.95","8,755.20","8,803.95","8,715.80","962.49M","0.60%"
"26-08-2021","8,743.85","8,742.40","8,768.65","8,723.55","1.18B","0.08%"
"25-08-2021","8,736.50","8,745.15","8,769.95","8,723.40","1.02B","0.16%"
"24-08-2021","8,722.95","8,683.80","8,731.50","8,652.35","1.18B","0.88%"
"23-08-2021","8,646.45","8,716.40","8,716.45","8,593.15","1.59B","0.06%"
"20-08-2021","8,641.60","8,635.30","8,698.30","8,619.65","1.45B","-0.96%"
"18-08-2021","8,725.80","8,771.55","8,783.90","8,711.45","1.40B","-0.10%"
"17-08-2021","8,734.60","8,699.10","8,741.75","8,667.40","1.22B","0.34%"
"16-08-2021","8,705.00","8,691.85","8,715.55","8,667.95","952.68M","0.12%"
"13-08-2021","8,694.30","8,644.15","8,702.75","8,639.75","1.14B","0.73%"
"12-08-2021","8,631.00","8,596.45","8,635.80","8,583.65","1.02B","0.55%"
"11-08-2021","8,583.95","8,607.20","8,615.35","8,494.40","1.45B","-0.03%"
"10-08-2021","8,586.95","8,608.80","8,641.15","8,539.25","1.48B","-0.09%"
"09-08-2021","8,594.40","8,622.75","8,635.85","8,553.20","1.91B","-0.06%"
"06-08-2021","8,599.45","8,627.40","8,645.80","8,593.30","2.35B","-0.22%"
"05-08-2021","8,618.75","8,624.60","8,635.50","8,566.90","3.48B","0.14%"
"04-08-2021","8,606.90","8,611.75","8,644.95","8,588.95","2.56B","0.34%"
"03-08-2021","8,577.50","8,505.05","8,585.10","8,489.60","1.95B","1.26%"
"02-08-2021","8,471.15","8,453.60","8,475.40","8,435.50","1.37B","0.89%"
"30-07-2021","8,396.15","8,402.45","8,445.05","8,377.55","1.45B","0.12%"
"29-07-2021","8,386.25","8,381.40","8,403.55","8,367.15","1.48B","0.43%"
"28-07-2021","8,350.55","8,379.40","8,379.40","8,246.20","1.35B","-0.21%"
"27-07-2021","8,368.50","8,432.15","8,445.30","8,343.15","1.21B","-0.51%"
"26-07-2021","8,411.00","8,424.05","8,446.30","8,395.25","1.33B","-0.14%"
"23-07-2021","8,422.70","8,431.55","8,444.20","8,382.30","2.13B","0.16%"
"22-07-2021","8,409.55","8,359.10","8,415.55","8,357.35","1.58B","1.29%"
"20-07-2021","8,302.70","8,353.85","8,364.25","8,269.75","1.27B","-0.84%"
"19-07-2021","8,373.45","8,380.30","8,420.90","8,345.30","1.70B","-0.99%"
"16-07-2021","8,457.45","8,468.40","8,469.20","8,435.85","1.53B","0.11%"
"15-07-2021","8,448.20","8,425.30","8,459.65","8,418.35","1.02B","0.43%"
"14-07-2021","8,411.75","8,396.35","8,421.40","8,373.85","801.82M","0.22%"
"13-07-2021","8,392.90","8,395.40","8,397.15","8,362.65","926.55M","0.57%"
"12-07-2021","8,345.40","8,381.20","8,392.45","8,322.85","996.76M","0.08%"
"09-07-2021","8,338.95","8,331.30","8,352.00","8,304.25","1.01B","-0.08%"
"08-07-2021","8,345.55","8,406.65","8,426.15","8,319.30","1.22B","-0.79%"
"07-07-2021","8,411.65","8,376.70","8,420.00","8,355.15","1.15B","0.42%"
"06-07-2021","8,376.10","8,373.45","8,428.00","8,368.15","1.35B","-0.07%"
"05-07-2021","8,382.10","8,363.05","8,387.60","8,349.10","1.32B","0.67%"
"02-07-2021","8,326.50","8,320.65","8,334.40","8,289.35","1.23B","0.22%"
"01-07-2021","8,307.85","8,342.55","8,342.75","8,300.10","1.54B","-0.21%"
"30-06-2021","8,325.55","8,354.30","8,379.15","8,318.55","1.34B","-0.14%"
"29-06-2021","8,337.60","8,370.10","8,389.90","8,324.00","1.41B","-0.41%"
"28-06-2021","8,371.70","8,409.35","8,409.45","8,359.95","1.46B","-0.11%"
"25-06-2021","8,380.60","8,360.25","8,386.00","8,334.30","1.72B","0.55%"
"24-06-2021","8,334.50","8,324.00","8,346.15","8,309.50","1.40B","0.39%"
"23-06-2021","8,301.85","8,395.30","8,395.40","8,295.05","1.54B","-0.54%"
"22-06-2021","8,346.75","8,382.15","8,410.30","8,335.30","1.57B","0.21%"
"21-06-2021","8,329.45","8,197.45","8,338.20","8,185.85","1.80B","0.52%"
"18-06-2021","8,286.70","8,334.10","8,336.20","8,149.45","2.71B","-0.25%"
"17-06-2021","8,307.25","8,293.55","8,362.65","8,272.10","1.55B","-0.64%"
"16-06-2021","8,361.10","8,409.90","8,427.10","8,346.60","1.48B","-0.72%"
"15-06-2021","8,421.75","8,416.55","8,437.30","8,406.90","1.50B","0.39%"
"14-06-2021","8,389.25","8,382.55","8,396.45","8,262.25","1.87B","-0.06%"
"11-06-2021","8,394.45","8,398.70","8,415.75","8,362.70","1.63B","0.34%"
"10-06-2021","8,365.60","8,332.30","8,370.50","8,312.40","1.69B","0.84%"
"09-06-2021","8,295.80","8,374.10","8,396.95","8,255.70","2.46B","-0.70%"
"08-06-2021","8,354.70","8,365.30","8,367.10","8,311.10","1.85B","0.07%"
"07-06-2021","8,348.90","8,336.90","8,361.35","8,312.75","2.34B","0.56%"
"04-06-2021","8,302.70","8,315.45","8,327.70","8,275.05","2.02B","0.05%"
"03-06-2021","8,298.25","8,277.45","8,306.55","8,265.15","1.96B","0.78%"
"02-06-2021","8,233.75","8,178.95","8,244.60","8,172.55","1.91B","0.42%"
"01-06-2021","8,199.65","8,232.80","8,245.45","8,168.60","1.50B","-0.06%"
"31-05-2021","8,204.90","8,141.95","8,216.80","8,109.10","1.66B","0.87%"
"28-05-2021","8,134.30","8,137.25","8,156.80","8,121.65","1.91B","0.48%"
"27-05-2021","8,095.60","8,088.00","8,112.85","8,060.65","2.80B","0.30%"
"26-05-2021","8,071.00","8,062.30","8,082.90","8,025.25","1.55B","0.44%"
"25-05-2021","8,035.30","8,087.50","8,087.90","8,012.45","1.76B","-0.02%"
"24-05-2021","8,036.70","8,038.15","8,062.70","8,005.85","2.26B","0.29%"
"21-05-2021","8,013.20","7,942.20","8,020.40","7,935.30","1.89B","1.51%"
"20-05-2021","7,894.30","7,954.90","7,969.75","7,882.45","1.94B","-0.63%"
"19-05-2021","7,944.25","7,952.15","7,992.10","7,932.80","1.70B","-0.32%"
"18-05-2021","7,969.40","7,941.75","7,980.75","7,933.45","1.80B","1.33%"
"17-05-2021","7,864.60","7,780.70","7,872.35","7,758.90","1.79B","1.65%"
"14-05-2021","7,737.25","7,807.45","7,807.45","7,694.45","2.21B","-0.48%"
"12-05-2021","7,774.70","7,841.05","7,841.30","7,748.35","2.93B","-0.86%"
"11-05-2021","7,842.45","7,797.05","7,863.70","7,782.95","2.47B","-0.34%"
"10-05-2021","7,868.85","7,854.95","7,878.10","7,840.00","2.15B","0.85%"
"07-05-2021","7,802.85","7,812.05","7,825.65","7,778.30","1.78B","0.50%"
"06-05-2021","7,764.30","7,738.05","7,773.05","7,702.80","1.62B","0.74%"
"05-05-2021","7,707.30","7,693.60","7,717.00","7,642.95","1.66B","0.96%"
"04-05-2021","7,634.25","7,731.80","7,749.65","7,615.65","2.33B","-0.80%"
"03-05-2021","7,696.00","7,611.80","7,712.05","7,579.90","1.80B","0.16%"
"30-04-2021","7,683.95","7,726.25","7,787.25","7,668.50","1.93B","-1.44%"
"29-04-2021","7,796.30","7,844.80","7,875.25","7,758.20","1.77B","0.13%"
"28-04-2021","7,785.90","7,721.00","7,798.80","7,713.75","1.45B","1.30%"
"27-04-2021","7,685.80","7,608.35","7,693.85","7,604.00","1.46B","1.16%"
"26-04-2021","7,597.45","7,584.90","7,628.40","7,572.45","1.38B","0.91%"
"23-04-2021","7,528.90","7,518.05","7,588.30","7,490.65","1.48B","-0.29%"
"22-04-2021","7,550.70","7,464.10","7,560.20","7,432.40","1.50B","0.65%"
"20-04-2021","7,502.20","7,607.20","7,616.70","7,454.20","1.45B","-0.24%"
"19-04-2021","7,520.35","7,490.50","7,532.00","7,427.00","1.58B","-1.81%"
"16-04-2021","7,658.70","7,638.00","7,698.10","7,618.80","1.46B","0.44%"
"15-04-2021","7,625.05","7,592.80","7,632.65","7,506.60","1.67B","0.49%"
"13-04-2021","7,588.20","7,513.10","7,598.20","7,471.15","1.78B","1.36%"
"12-04-2021","7,486.15","7,686.85","7,689.50","7,455.60","2.34B","-3.94%"
"09-04-2021","7,793.30","7,811.40","7,835.05","7,769.80","1.57B","-0.16%"
"08-04-2021","7,806.10","7,803.60","7,860.30","7,779.80","1.64B","0.43%"
"07-04-2021","7,772.70","7,716.00","7,792.50","7,687.65","1.48B","0.98%"
"06-04-2021","7,697.55","7,710.20","7,740.10","7,633.15","1.54B","0.47%"
"05-04-2021","7,661.35","7,761.80","7,763.75","7,565.45","1.68B","-1.43%"
"01-04-2021","7,772.85","7,726.40","7,781.70","7,678.20","1.59B","1.32%"
"31-03-2021","7,671.60","7,717.00","7,717.10","7,662.10","1.66B","-0.71%"
"30-03-2021","7,726.75","7,639.35","7,738.25","7,634.50","1.94B","2.02%"
"26-03-2021","7,573.55","7,565.65","7,602.90","7,525.45","1.78B","1.30%"
"25-03-2021","7,476.25","7,617.90","7,619.55","7,443.70","2.39B","-1.68%"
"24-03-2021","7,604.10","7,694.35","7,722.70","7,596.30","1.40B","-1.78%"
"23-03-2021","7,742.05","7,713.45","7,771.30","7,691.50","1.45B","0.65%"
"22-03-2021","7,691.90","7,681.60","7,703.90","7,626.45","1.44B","0.17%"
"19-03-2021","7,678.50","7,535.05","7,697.70","7,454.15","2.51B","1.26%"
"18-03-2021","7,583.30","7,739.65","7,752.05","7,538.95","1.90B","-1.15%"
"17-03-2021","7,671.75","7,805.65","7,809.70","7,659.40","1.51B","-1.50%"
"16-03-2021","7,788.55","7,822.20","7,845.90","7,773.75","1.43B","0.01%"
"15-03-2021","7,788.10","7,855.15","7,855.95","7,692.55","1.58B","-0.66%"
"12-03-2021","7,839.75","7,981.85","7,987.90","7,804.05","1.70B","-0.88%"
"10-03-2021","7,909.55","7,920.60","7,930.90","7,869.65","1.24B","0.55%"
"09-03-2021","7,865.90","7,869.70","7,898.60","7,785.60","1.84B","0.57%"
"08-03-2021","7,821.45","7,852.35","7,901.65","7,805.10","1.63B","0.11%"
"05-03-2021","7,812.90","7,857.60","7,907.65","7,773.60","2.13B","-1.16%"
"04-03-2021","7,904.35","7,860.05","7,959.70","7,848.90","2.25B","-0.74%"
"03-03-2021","7,963.30","7,876.55","7,975.95","7,852.05","2.10B","2.05%"
"02-03-2021","7,802.95","7,763.60","7,822.50","7,717.50","2.10B","1.22%"
"01-03-2021","7,708.70","7,675.05","7,726.80","7,647.15","1.90B","1.55%"
"26-02-2021","7,591.25","7,746.15","7,772.05","7,560.20","3.04B","-3.32%"
"25-02-2021","7,852.05","7,839.65","7,885.25","7,832.75","2.47B","0.85%"
"24-02-2021","7,785.90","7,683.05","7,796.30","7,678.75","1.42B","1.61%"
"23-02-2021","7,662.65","7,685.95","7,726.15","7,621.65","2.16B","0.37%"
"22-02-2021","7,634.40","7,792.50","7,800.95","7,610.25","2.10B","-1.90%"
"19-02-2021","7,782.50","7,846.70","7,877.80","7,734.60","3.04B","-1.04%"
"18-02-2021","7,864.45","7,911.50","7,922.15","7,844.00","2.90B","-0.34%"
"17-02-2021","7,891.25","7,916.05","7,938.70","7,868.65","2.45B","-0.46%"
"16-02-2021","7,928.05","7,949.70","7,978.90","7,885.85","2.07B","0.09%"
"15-02-2021","7,920.80","7,891.70","7,931.50","7,880.80","1.85B","1.04%"
"12-02-2021","7,839.15","7,852.00","7,877.65","7,796.65","2.04B","-0.05%"
"11-02-2021","7,843.10","7,793.35","7,849.00","7,788.35","1.95B","0.45%"
"10-02-2021","7,808.20","7,807.80","7,831.40","7,739.90","1.96B","0.12%"
"09-02-2021","7,798.65","7,829.00","7,870.25","7,774.00","2.41B","-0.05%"
"08-02-2021","7,802.35","7,771.60","7,821.15","7,762.75","2.04B","1.29%"
